id,label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,authority,hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
29,Netherlands,,8,26,34,74.696952098,270.82929733012895,345.52624942812895,2.0,0.8421052631578947,0.90625,2.54860646599777,0.1691572,0.30149615,0,0.011872222436961292,0,25,0.31613755226135254,0.16822223302453954
40,UAE,,8,2,10,54.67032085900001,11.83848119,66.50880204900001,2.0,0.75,0.8333333333333334,0.0,0.1691572,0.03143913,1,0.011006188666033406,0,16,0.644444465637207,0.16822223302453954
9,Cayman Islands,,8,3,11,74.397769546,26.11217495,100.509944496,1.0,1.0,1.0,0.08193979933110368,0.17242493,0.04413188,0,0.011814014995171332,0,14,0.6090909242630005,0.16822223302453954
25,Luxembourg,,9,3,12,89.15233040099999,24.038425817,113.19075621799999,1.0,1.0,1.0,0.08193979933110368,0.18857896,0.04413188,0,0.012364395219195563,0,17,0.6287878751754761,0.1964870649773022
34,South Africa,,7,28,35,41.129061392,192.45346745513402,233.58252884713403,2.0,0.8888888888888888,0.9375,1.8819397993311036,0.15167211,0.3221593,1,0.010415321066792544,0,25,0.29655173420906067,0.14378135830063368
19,Ireland,,33,2,35,288.97460435269295,8.442469645000001,297.41707399769297,1.0,1.0,1.0,8.081939799331103,0.24690342,0.02822686,0,0.18344124234667028,0,1,0.2557932138442993,0.990743912155508
35,South Korea,,29,2,31,253.33343234323826,9.416134285,262.74956662823826,1.0,1.0,1.0,2.0819397993311037,0.2411455,0.028597772,1,0.19018949125387777,0,1,0.2977011501789093,0.9084880894737292
37,Sweden,,8,3,11,49.301945444999994,15.27626283,64.578208275,1.0,1.0,1.0,0.08193979933110368,0.17242493,0.04413188,0,0.01078014221712349,0,13,0.6090909242630005,0.16822223302453954
6,Bermuda,,9,3,12,63.89279865500001,13.223691774999999,77.11649043,1.0,1.0,1.0,0.08193979933110368,0.18857896,0.04413188,1,0.01136011324756411,0,12,0.6287878751754761,0.1964870649773022
3,Austria,,8,3,11,59.102907505,17.11367804,76.216585545,1.0,1.0,1.0,0.08193979933110368,0.17242493,0.04413188,0,0.011283181798760065,0,11,0.6090909242630005,0.16822223302453954
23,Jersey,,6,2,8,53.203611693000006,10.159020846,63.362632539,2.0,0.75,0.8333333333333334,0.0,0.13282467,0.03143913,0,0.010797195194358155,0,10,0.6964285969734192,0.1422708802875893
21,Israel,,7,2,9,44.411909183,8.93458687,53.346496052999996,2.0,0.75,0.8333333333333334,0.038461538461538464,0.15030977,0.028597772,1,0.010604416450007493,0,9,0.6805555820465088,0.16671175501149507
12,Denmark,,9,3,12,57.14668428900001,16.323578405,73.47026269400001,1.0,1.0,1.0,0.08193979933110368,0.18857896,0.04413188,0,0.011119743683617697,0,8,0.6287878751754761,0.1964870649773022
24,Jordan,,6,2,8,30.346516916,5.081404365,35.427921280999996,2.0,0.75,0.8333333333333334,0.0,0.13415574,0.03143913,0,0.010023097637536019,0,7,0.6964285969734192,0.13844692305873244
31,Norway,,9,3,12,51.635829325,15.019136703000001,66.654966028,1.0,1.0,1.0,0.08193979933110368,0.18857896,0.04413188,0,0.010918241435549581,0,6,0.6287878751754761,0.1964870649773022
17,Guernsey,,7,2,9,44.786601523,12.950929534,57.737531057,2.0,0.75,0.8333333333333334,0.08193979933110368,0.1502349,0.028597772,0,0.010687674398653304,0,5,0.5833333134651184,0.13995740107177687
32,Qatar,,5,2,7,28.116364008,7.599901959,35.716265967,2.0,0.75,0.8333333333333334,0.0,0.11340292,0.03143913,0,0.009894704190145074,0,4,0.6666666865348816,0.11400604833482661
4,Bahamas,,7,1,8,55.710292681000006,8.665268309,64.37556099000001,2.0,0.6,0.6666666666666666,0.0,0.15167211,0.01590502,0,0.011035921711401912,0,3,0.6428571343421936,0.14378135830063368
28,Morocco,,5,1,6,24.986827330999997,2.48490665,27.471733980999996,2.0,0.6,0.6666666666666666,0.0,0.11340292,0.01590502,0,0.009785186723046834,0,2,0.699999988079071,0.11400604833482661
5,Belgium,,0,32,32,0.0,251.07827564799996,251.07827564799996,2.0,0.9705882352941176,0.9848484848484849,0.0,0.0,0.35217404,0,0.008956271683431605,0,26,0.24092741310596466,0.0
7,Brazil,,0,25,25,0.0,132.84909027299997,132.84909027299997,2.0,0.8048780487804879,0.8787878787878788,0.0,0.0,0.29258168,0,0.008956271683431605,0,27,0.28166666626930237,0.0
27,Mexico,,26,0,26,144.27189663,0.0,144.27189663,0.0,0.0,0.0,0.0,0.19703738,0.0,0,0.20345125430943883,0,0,0.3076923191547394,1.0
1,All reporting countries,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.008956271683431605,1,28,0.0,0.0
10,Chile,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.008956271683431605,2,29,0.0,0.0
13,Finland,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.008956271683431605,3,30,0.0,0.0
16,Greece,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.008956271683431605,4,31,0.0,0.0
20,Isle of Man,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.008956271683431605,5,32,0.0,0.0
26,Macao,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.008956271683431605,6,33,0.0,0.0
36,Spain,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.008956271683431605,7,34,0.0,0.0
